DATOS TÉCNICOS Y TRAZABILIDAD							
Esta pestaña conserva el texto original, la descripción olfativa, la ruta de imagen y la fuente de verificación.							
							
Código	Nombre original exacto	Descripción olfativa	Ruta de imagen	Fuente	Orden original	Control de duplicado	Estado de ficha
AP-2537	ESTUCHE ARMAF CLUB DE NUIT HOMBRE 4PZS 105ML EDP + SHAMPOO + GEL DE BAÑO + SPLASH	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_club_de_nuit_hombre_4pzs_105ml_edp_shampoo_gel_de_bano_splash_b0db5f1760.webp		2589	Único	No aplica
AP-2542	ESTUCHE ARMAF CLUB DE NUIT MUJER 4PZS 105ML EDP + SPLASH + CREMA + BODY SPRAY	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_club_de_nuit_mujer_4pzs_105ml_edp_splash_crema_body_spray_f29fc7a78e.webp		2594	Único	No aplica
AP-2536	ESTUCHE ARMAF CLUB DE NUIT INTENSE HOMBRE 4PZS 100ML EDT + SHAMPOO + GEL DE BAÑO + SPRAY	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_club_de_nuit_intense_hombre_4pzs_100ml_edt_shampoo_gel_de_bano_spray_b7655233cb.webp		2588	Único	No aplica
AP-2545	ESTUCHE ARMAF COLLECTION MINIS 10 PZS 10ML + 2 ATOMIZADORES	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_collection_minis_10_pzs_10ml_2_atomizadores_8692b5fe9b.webp		2597	Único	No aplica
AP-2534	ESTUCHE ARMAF DELIGHTS ISLAND BLISS MUJER 100ML EDP + 10ML EDP + SPLASH + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_delights_island_bliss_mujer_100ml_edp_10ml_edp_splash_crema_4f523c6d64.webp		2586	Único	No aplica
AP-2533	ESTUCHE ARMAF DELIGHTS YUM YUM MUJER 4PZS 100ML EDP + 10ML EDP + SPLASH + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_delights_yum_yum_mujer_4pzs_100ml_edp_10ml_edp_splash_crema_85bb6cdbcc.webp		2585	Único	No aplica
AP-2544	ESTUCHE ARMAF EL CIELO UNISEX 4PZS 100ML EDP + SPLASH + GEL DE BAÑO + SHAMPOO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_el_cielo_unisex_4pzs_100ml_edp_splash_gel_de_bano_shampoo_ec89715dd8.webp		2596	Único	No aplica
AP-2535	ESTUCHE ARMAF ICONIC UNISEX 3PZS 100ML EDP + GEL DE BAÑO + DESODORANTE	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_iconic_unisex_3pzs_100ml_edp_gel_de_bano_desodorante_8e4c7f0ae4.webp		2587	Único	No aplica
AP-2543	ESTUCHE ARMAF MALEKA MUJER 4PZS 100ML EDP + 50ML SPRAY CUERPO + SPLASH + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_maleka_mujer_4pzs_100ml_edp_50ml_spray_cuerpo_splash_crema_571359787d.webp		2595	Único	No aplica
AP-2414	ESTUCHE ARMAF MISS ARMAF UNISEX 8PZS 5ML	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_miss_armaf_unisex_8pzs_5ml_13b550a3e5.webp		2449	Único	No aplica
AP-2547	ESTUCHE ARMAF ODYSSEY AQUA UNISEX 4PZS 100ML EDP + SHAMPOO + GEL + SPLASH	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_odyssey_aqua_unisex_4pzs_100ml_edp_shampoo_gel_splash_8518e18c5c.webp		2599	Único	No aplica
AP-2549	ESTUCHE ARMAF ODYSSEY ARTISTO 4PZS UNISEX 100ML EDP + SPLASH + GEL DE BAÑO + SHAMPOO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_odyssey_artisto_4pzs_unisex_100ml_edp_splash_gel_de_bano_shampoo_74c46072e7.webp		2601	Único	No aplica
AP-2551	ESTUCHE ARMAF ODYSSEY CANDEE MUJER 4PZS 100ML EDP + SPLASH + SPARY + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_odyssey_candee_mujer_4pzs_100ml_edp_splash_spary_crema_97ee69e2c1.webp		2603	Único	No aplica
AP-2552	ESTUCHE ARMAF ODYSSEY DUBAI CHOCOLATE UNISEX 4PZS 100ML EDP + SPLASH + SPARY + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_odyssey_dubai_chocolate_unisex_4pzs_100ml_edp_splash_spary_crema_9b49ada8fb.webp		2604	Único	No aplica
AP-2554	ESTUCHE ARMAF ODYSSEY LIMONI UNISEX 4PZS 100ML EDP + SPLASH + SPARY + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_odyssey_limoni_unisex_4pzs_100ml_edp_splash_spary_crema_f5840d96f0.webp		2606	Único	No aplica
AP-2548	ESTUCHE ARMAF ODYSSEY MANDARIN SKY HOMBRE 4PZS 100ML EDP + SPLASH + SHAMPOO + GEL DE BAÑO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_odyssey_mandarin_sky_hombre_4pzs_100ml_edp_splash_shampoo_gel_de_bano_dd7b139325.webp		2600	Único	No aplica
AP-2550	ESTUCHE ARMAF ODYSSEY MEGA HOMBRE 4PZS 100ML EDP + GEL DE BAÑO + DESODORANTE + SHANMPOO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_odyssey_mega_hombre_4pzs_100ml_edp_gel_de_bano_desodorante_shanmpoo_51f28e54bf.webp		2602	Único	No aplica
AP-2553	ESTUCHE ARMAF ODYSSEY SPECTRA UNISEX 4PZS 100ML EDP + SPLASH + SPARY + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_odyssey_spectra_unisex_4pzs_100ml_edp_splash_spary_crema_91344c2336.webp		2605	Único	No aplica
AP-2555	ESTUCHE ARMAF ODYSSEY WHITE HOMBRE 4PZS 100ML EDP + SPLASH + SHAMPOO + GEL DE BAÑO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_odyssey_white_hombre_4pzs_100ml_edp_splash_shampoo_gel_de_bano_89c2d4e262.webp		2607	Único	No aplica
AP-2538	ESTUCHE ARMAF SILLAGE UNISEX 4PZS 105ML EDP - GEL DE BAÑO - SPLASH - SHAMPOO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_sillage_unisex_4pzs_105ml_edp_gel_de_bano_splash_shampoo_b7377ab143.webp		2590	Único	No aplica
AP-2539	ESTUCHE ARMAF TAG HER MUJER 4PZS 100ML EDT + CREMA SPLASH + DESODORANTE	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_tag_her_mujer_4pzs_100ml_edt_crema_splash_desodorante_7bf16b0875.webp		2591	Único	No aplica
AP-2541	ESTUCHE ARMAF TAG HIM HOMBRE 4PZS 100ML EDP + GEL DE BAÑO +SHAMPOO + DESODORANTE	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_tag_him_hombre_4pzs_100ml_edp_gel_de_bano_shampoo_desodorante_0be0a5f768.webp		2593	Único	No aplica
AP-2546	ESTUCHE ARMAF TAG UOMO ROSSO 4PZS 100ML EDP + 50ML EDP + SHAMPOO + GEL	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_tag_uomo_rosso_4pzs_100ml_edp_50ml_edp_shampoo_gel_c2da1398e4.webp		2598	Único	No aplica
AP-2540	ESTUCHE ARMAF VENTANA HOMBRE 4PZS 100ML EDT + SHAMPOO + GEL DE BAÑO + SPRAY	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_armaf_ventana_hombre_4pzs_100ml_edt_shampoo_gel_de_bano_spray_abefdb8f9a.webp		2592	Único	No aplica
AP-0429	EXOTIC EGO MUJER 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/exotic_ego_mujer_100ml_edp_armaf_cd09ae6cdd.webp		442	Único	Pendiente
AP-0448	HUNTER MUJER 100ML EDP ARMAF	Salida: jazmín y green almond. Corazón: licorice, praline y gardenia. Fondo: sándalo, haba tonka, pachulí y almizcle.	img/perfumes/hunter_mujer_100ml_edp_armaf_df129d50df.webp	https://www.fragrantica.com/perfume/armaf/hunter-27665.html	461	Único	Ficha verificada
AP-0450	HUNTER HOMBRE 100ML EDP ARMAF	Salida: toronja (pomelo), cedar needles, rosemary y cardamomo. Corazón: ylang-ylang, nardo y olibanum. Fondo: cedro, sándalo y vetiver.	img/perfumes/hunter_hombre_100ml_edp_armaf_8a0313f633.webp	https://www.fragrantica.com/perfume/armaf/hunter-men-27695.html	463	Único	Ficha verificada
AP-0449	HUNTER INTENSE HOMBRE 100ML EDP ARMAF	Salida: bergamota, pomelo, mandarina y limón (lima ácida). Corazón: lavanda, ylang ylang, nardo y geranio. Fondo: pimienta negra y cardamomo.	img/perfumes/hunter_intense_hombre_100ml_edp_armaf_b2d3cb96be.webp	https://www.fragrantica.com/perfume/armaf/hunter-intense-50327.html	462	Único	Ficha verificada
AP-0452	HUNTER KILLER HOMBRE 100ML EDP ARMAF	Salida: pimienta, manzana verde, incense y nuez moscada. Corazón: lavanda, pachulí y jazmín. Fondo: tobacco, madera de gaiac, vetiver y vainilla.	img/perfumes/hunter_killer_hombre_100ml_edp_armaf_e7c5aca794.webp	https://www.fragrantica.com/perfume/armaf/hunter-killer-man-87527.html	465	Único	Ficha verificada
AP-0446	LA ROSA MUJER 100ML EDP ARMAF	Salida: pera, grosella negra, pimienta rosa y bergamota. Corazón: flor de azahar del naranjo, nardo, jazmín y mimosa. Fondo: hazelnut, praline, pachulí y haba tonka.	img/perfumes/la_rosa_mujer_100ml_edp_armaf_287c7150f5.webp	https://www.fragrantica.com/perfume/armaf/la-rosa-50326.html	459	Único	Ficha verificada
AP-0447	LA ROSA GOLD MUJER 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/la_rosa_gold_mujer_100ml_edp_armaf_2f99e54f87.webp		460	Único	Pendiente
AP-0420	LE PARFAIT PANACHE MUJER 100ML EDP ARMAF	Salida: floral notes y pimienta rosa. Corazón: jazmín y iris. Fondo: pachulí, vainilla y almizcle.	img/perfumes/le_parfait_panache_mujer_100ml_edp_armaf_5e664a7f67.webp	https://www.fragrantica.com/perfume/Armaf/Le-Parfait-Panache-94319.html	433	Único	Ficha verificada
AP-2375	MINI ARMAF CLUB DE NUIT MUJER HOMBRE 30ML EDP	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/mini_armaf_club_de_nuit_mujer_hombre_30ml_edp_0998078f79.webp		2410	Único	No aplica
AP-0462	ODISSEY MUJER 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odissey_mujer_100ml_edp_armaf_d88d0653a7.webp		475	Único	Pendiente
AP-0491	ODYSSEY HOMBRE 100ML EDP ARMAF	Salida: vainilla y ámbar. Corazón: oriental notes, spices y iris. Fondo: vainilla, cuero y jazmín.	img/perfumes/odyssey_hombre_100ml_edp_armaf_3d92bd4676.webp	https://www.fragrantica.com/perfume/armaf/odyssey-homme-64464.html	504	Único	Ficha verificada
AP-0492	ODYSSEY HOMBRE 200ML EDP ARMAF	Salida: vainilla y ámbar. Corazón: oriental notes, spices y iris. Fondo: vainilla, cuero y jazmín.	img/perfumes/odyssey_hombre_200ml_edp_armaf_479f9785dc.webp	https://www.fragrantica.com/perfume/armaf/odyssey-homme-64464.html	505	Único	Ficha verificada
AP-0490	ODYSSEY HOMBRE 60ML EDP ARMAF	Salida: vainilla y ámbar. Corazón: oriental notes, spices y iris. Fondo: vainilla, cuero y jazmín.	img/perfumes/odyssey_hombre_60ml_edp_armaf_1f76ce5d48.webp	https://www.fragrantica.com/perfume/armaf/odyssey-homme-64464.html	503	Único	Ficha verificada
AP-0493	ODYSSEY AOUD HOMBRE 100ML EDP ARMAF	Salida: lavanda, azafrán y nuez moscada. Corazón: oud y notas amaderadas. Fondo: pachulí, ambroxan y almizcle.	img/perfumes/odyssey_aoud_hombre_100ml_edp_armaf_1f5c2c7412.webp	https://www.fragrantica.com/perfume/armaf/odyssey-aoud-83136.html	506	Único	Ficha verificada
AP-0479	ODYSSEY AQUA HOMBRES 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_aqua_hombres_100ml_edp_armaf_ee5c787e2b.webp		492	Único	Pendiente
AP-0480	ODYSSEY AQUA HOMBRES 200ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_aqua_hombres_200ml_edp_armaf_f040c9888b.webp		493	Único	Pendiente
AP-0478	ODYSSEY AQUA HOMBRES 60ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_aqua_hombres_60ml_edp_armaf_87eb574592.webp		491	Único	Pendiente
AP-0463	ODYSSEY ASTISTO UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_astisto_unisex_100ml_edp_armaf_d75a323537.webp		476	Único	Pendiente
AP-0458	ODYSSEY BA HA MAS UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_ba_ha_mas_unisex_100ml_edp_armaf_a507d08d8c.webp		471	Único	Pendiente
AP-0457	ODYSSEY BLACK FOREST UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_black_forest_unisex_100ml_edp_armaf_5f4b8e1f3f.webp		470	Único	Pendiente
AP-0473	ODYSSEY CANDEE MUJER 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_candee_mujer_100ml_edp_armaf_58ce964fd2.webp		486	Único	Pendiente
AP-0474	ODYSSEY CANDEE MUJER 200ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_candee_mujer_200ml_edp_armaf_1765ddf407.webp		487	Único	Pendiente
AP-0472	ODYSSEY CANDEE MUJER 60ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_candee_mujer_60ml_edp_armaf_6bd963611c.webp		485	Único	Pendiente
AP-0466	ODYSSEY DUBAI CHOCOLAT UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_dubai_chocolat_unisex_100ml_edp_armaf_9a8da8f229.webp		479	Único	Pendiente
AP-0465	ODYSSEY DUBAI CHOCOLAT UNISEX 60ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_dubai_chocolat_unisex_60ml_edp_armaf_8502a0c5ea.webp		478	Único	Pendiente
AP-0456	ODYSSEY GO MANGO UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_go_mango_unisex_100ml_edp_armaf_e94f8adf0d.webp		469	Único	Pendiente
AP-0471	ODYSSEY LIMONI UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_limoni_unisex_100ml_edp_armaf_266cfe3bd3.webp		484	Único	Pendiente
AP-0470	ODYSSEY LIMONI UNISEX 60ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_limoni_unisex_60ml_edp_armaf_b4e864d17f.webp		483	Único	Pendiente
AP-0483	ODYSSEY MANDARIN SKY HOMBRE 100ML EDP ARMAF	Salida: mandarina, naranja, azafrán y sage. Corazón: caramelo, haba tonka y tagetes. Fondo: ambroxan, vetiver y cedro.	img/perfumes/odyssey_mandarin_sky_hombre_100ml_edp_armaf_77aaa9b3ba.webp	https://www.fragrantica.com/perfume/armaf/odyssey-mandarin-sky-83132.html	496	Único	Ficha verificada
AP-0484	ODYSSEY MANDARIN SKY HOMBRE 200ML EDP ARMAF	Salida: mandarina, naranja, azafrán y sage. Corazón: caramelo, haba tonka y tagetes. Fondo: ambroxan, vetiver y cedro.	img/perfumes/odyssey_mandarin_sky_hombre_200ml_edp_armaf_1aaddff72d.webp	https://www.fragrantica.com/perfume/armaf/odyssey-mandarin-sky-83132.html	497	Único	Ficha verificada
AP-0482	ODYSSEY MANDARIN SKY HOMBRE 60ML EDP ARMAF	Salida: mandarina, naranja, azafrán y sage. Corazón: caramelo, haba tonka y tagetes. Fondo: ambroxan, vetiver y cedro.	img/perfumes/odyssey_mandarin_sky_hombre_60ml_edp_armaf_fee9e3b99b.webp	https://www.fragrantica.com/perfume/armaf/odyssey-mandarin-sky-83132.html	495	Único	Ficha verificada
AP-0464	ODYSSEY MANDARIN SKY ELIXIR UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_mandarin_sky_elixir_unisex_100ml_edp_armaf_9a23a686ac.webp		477	Único	Pendiente
AP-0453	ODYSSEY MANDARIN SKY VINTAGE UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_mandarin_sky_vintage_unisex_100ml_edp_armaf_465cf61c1e.webp		466	Único	Pendiente
AP-0459	ODYSSEY MARSHMALLOW UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_marshmallow_unisex_100ml_edp_armaf_99822db141.webp		472	Único	Pendiente
AP-0488	ODYSSEY MEGA HOMBRE 100ML EDP ARMAF	Salida: naranja, bergamota, jengibre y limón (lima ácida). Corazón: piña, geranio, enebro y sage. Fondo: haba tonka, cedro, almizcle y vetiver.	img/perfumes/odyssey_mega_hombre_100ml_edp_armaf_58c73a3d24.webp	https://www.fragrantica.com/perfume/armaf/odyssey-mega-man-83133.html	501	Único	Ficha verificada
AP-0489	ODYSSEY MEGA HOMBRE 200ML EDP ARMAF	Salida: naranja, bergamota, jengibre y limón (lima ácida). Corazón: piña, geranio, enebro y sage. Fondo: haba tonka, cedro, almizcle y vetiver.	img/perfumes/odyssey_mega_hombre_200ml_edp_armaf_1d3630a4c5.webp	https://www.fragrantica.com/perfume/armaf/odyssey-mega-man-83133.html	502	Único	Ficha verificada
AP-0487	ODYSSEY MEGA UNISEX 60ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_mega_unisex_60ml_edp_armaf_1aad67952a.webp		500	Único	Pendiente
AP-0460	ODYSSEY MONTAGNE UNISEX 100ML EDP ARMAF	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/odyssey_montagne_unisex_100ml_edp_armaf_0a7ece7828.webp		473	Único	Pendiente
